Pic_id,Text,Unnamed: 2,Target,Source,SentimentCategory
3263.jpg,"**“evolve. choose the one who uses a condom every time.  
TROJAN™ BRAND CONDOMS  
trojanevolve.com”**",1,pigs,men,1
3264.jpg,"The image features the video game Hamsterz Life, prominently displayed as the main title. A pink starburst label reads “As Seen On TV”, emphasizing its media exposure. On the left, the platform Nintendo DS is indicated, while the ESRB rating “EVERYONE” confirms the game's family-friendly content. In the bottom right corner, the publisher UBISOFT is clearly shown.",1,hamster,person,1
3265.jpg,trident booksellers cafe.n,1,logo,coffee,1
3266.jpg,nulll,1,toothbrush,gum,1
3267.jpg,Freshly-Picked Tingle's Rosy Rupeeland”.,0,,,0
3268.jpg,steps.enhance your cloning efficiency.all with the new egel clonewelll gesafe imager realtime transilluminaatour. isolating dna bands for c,1,dna,letters,1
3269.jpg,"MONARCH
SAINT-ESTÈPHE
CABERNET SAUVIGNON",0,,,0
3270.jpg,baking a naby in the oven isnt normal...but on wee drgs.its.,1,baby,food,1
3271.jpg,true relingion.,0,,,0
3272.jpg,TWIX TIME MACHINE,0,,,0
3273.jpg,"Two days only:
All smartphones are FREE
in T-Mobile® stores!  
_Hurry—supplies are limited._

**America’s Largest 4G Network",0,,,0
3274.jpg,T-Mobile THE UN-CARRIER,0,,,-1
3275.jpg,It sucks when you miss the beginning.,0,,,1
3276.jpg,"MOVE FREELY

227 BRIDGE STREET VAIL, CO 81657  
(970) 476-7020

Under Armour",0,,,1
3277.jpg,FOOTWEAR,0,,,1
3278.jpg,"I'M AN ATHLETE. I'M A MIXED MARTIAL ARTIST. I'M AN ACTRESS. I'M A WOMAN.""",0,,,1
3279.jpg,nul,1,brand,arms,1
3280.jpg,protect what matters most.its a very big deal to me to remain the same person because i know all of this is going to have myselr.n,1,protect,brand,1
3281.jpg,sky q introducing fluid viewing.,1,screen,Movie visuals ,1
3282.jpg,backbone fequired.n,1,shoes,spine,1
3283.jpg,"
""XX UNIQLO KAWS"" at the top-left, and ""UT THE NEW MODEL"" at the bottom-left.",0,,,1
3284.jpg,"Capture Love with Precision
Laser Autofocus · 6P Lens · 20.7MP
Your Perfect Selfie Companion",0,,,0
3285.jpg,"make happy
make me happy
make you happy",0,,,0
3286.jpg,"Cutter Traffic Posts 
The George Cutter Company  
413 Notre Dame St., South Bend, Ind.",0,,,0
3287.jpg,THE ONLY THING BETWEEN AMPUTEES AND A HIGHER QUALITY OF LIFE IS MEDICARE’S GLASS CEILING.,0,,,0
3288.jpg,"
""21 WAYS TO IMPROVE YOUR FACEBOOK ADS WITH AD TARGETING""",0,,,0
3289.jpg,save a pumpkin. carve the road.,0,,,1
3290.jpg,Urban Outfitters sales associate job,0,,,0
3291.jpg,tumblr.,0,,,0
3292.jpg,"> **NATURALMENTE UN**  
> **Topo Chico**  
> **AZUFRO – ALCALINA**  
> **LÍMPIDA BROTA SALUDABLE Y PURA DE LOS SENOS DE ROCA DE NATURA**  
> **TÓMELA EN TODAS LAS COMIDAS!**  
> **FRÍA GUSTA MÁS**",0,,,0
3293.jpg,"Find your Fun
crocs",0,,,1
3294.jpg,SHERATON-WAIKIKI,0,,,0
3295.jpg,"**KALAIVANI COLLEGE OF TECHNOLOGY**  
**Civil | Mechanical | Computer Science**  
**Electrical & Electronics**  
**Electronics & Communication**

Focus on wholesome development  
Employability training and career guidance  
Promoting entrepreneurial spirits  
Top-class infrastructure and pedagogy

**Counselling Code: 2770**",0,,,1
3296.jpg,MADAGASCAR VACATION  HOW MANY BOXES CAN YOU SHIP?,0,,,1
3297.jpg,"IT'S COOL SUMMER, BABY. COME, SHOP COOL, THIS VACATION.""",0,,,0
3298.jpg,,0,,,0
3299.jpg,your vacation.,0,,,-1
3300.jpg,"THE NEW TRAVEL LAND”**  
**U S S R**  
**SOVIET RUSSIA**  
**INTOURIST LTD.**  
**BUSH HOUSE, ALDWYCH, LONDON, W.C.2.",0,,,0
3301.jpg,"""A digital camera? I got a VAIO as a gift!""",1,laptop,cap,0
3302.jpg,"**SONY****slinky.**  
It’s the slimmest and the sexiest.  
It’s the new Sony VAIO  
Z505 SuperSlim Pro.

",1,laptop,TWISTED,1
3303.jpg,"""ALIENWARE.""",1,alienware,High tech mechanical alien warrior (anthropomorphic robot),1
3304.jpg,"EVERYDAY SUPERPOWERS ALLEN SOLLY
Stretch Wrinkle-Free Trousers

",0,,,1
3305.jpg,An Ethernet solution that makes adding services easy? Now that’s refreshing,0,,,1
3306.jpg,AOI,0,,,1
3307.jpg,"《FOODFIGHT!》Charlie Sheen

Eva Longoria

Hilary Duff

Wayne Brady",1,cartoon,people,1
3308.jpg,Gianni Versace,0,,,1
3309.jpg,fits showtime,1,HAIR,FEATHERS,1
3310.jpg,**Bacardi rum mixes with everything.****Except driving.****“Bacardi rum mixes with everything. Except driving.”**,1,TOMATO,CAP,1
3311.jpg,"SMS illimités, vos mains risquent d'être très occupées.",1,Feet,Hands,1
3312.jpg,"MADE BY MUSIC**  
**Free Access To The Most Popular Music**  
Guvera gives you free access to the most popular local and international music. We make it easy to discover, share and manage the music you love, legally, and for free.",0,,,0
3313.jpg,"TWEET FEARLESSLY.
Get unlimited Twitter on-the-go for 3 months. virginmobile.ca
CREEP FEARLESSLY.
Get unlimited web on-the-go for 3 months.virginmobile.ca


",0,,,0
3314.jpg,"sms illimités 
vos mains risquent d’être très occupées",1,Feet,Hands,1
3315.jpg,were more than mobile.,1,MOBILE,PERSON,1
3316.jpg,"
**BLUE SCREW**",1,DRINK,SCREW,1
3317.jpg,"**""ABSOLUT VODKA""**
**""NOTHING IS MORE ABSOLUT""**",1,vodka,stone,1
3318.jpg,absolut istanbul.,1,light,bottle,1
3319.jpg,"""FADE TO BLUE""",1,olives,martini,0
3320.jpg,absolut greyhound.,1,dogs,metal,0
3321.jpg,absolut joy.,1,bottle,tree,1
3322.jpg,"**ABSOULT**  
Country of Sweden  
**RASPBERRI**  
This superb vodka  
is distilled from grain  
grown in the rich fields  
of southern Sweden.  
Following the tradition  
of making vodka from  
grain, Absolut Raspberri  
is made from natural  
ingredients and  
raspberry flavor.  
Absolut since 1879.",1,birds,crackle,1
3323.jpg,"ABSOULT**  
*Country of Sweden*  
**VODKA**  
*This superb vodka*  
**ABSOLUT WARHOL.**",0,,,1
3324.jpg,all you need is love.,1,toothbrushes,humans,1
3325.jpg,the new taste of temptation.,1,snake,pear,1
3326.jpg,when i herathat i feel like yellling bloody mary1n,1,advertisement,color ,1
3327.jpg,ABSOULT BALANCE,1,bottle,balance,1
3328.jpg,nulln,0,,,1
3329.jpg,"PURE SMIRNOFF.
THE DIFFERENCE IS CLEAR.",1,man,dog,0
3330.jpg,,1,bottle,peppers,0
3331.jpg,pure statement.,1,arm,tattoo,1
3332.jpg,absolut jersey.,1,bottle,diner,1
3333.jpg,absolut landmark.,1,bottle,fields,1
3334.jpg,Smoke Vodka let go,1,smoke,people,1
3335.jpg,CrossFox. The compact offroad.,1,tire,Giraffe crotch,0
3336.jpg,new beetle.now with leather as standard.,1,shell,leather,1
3337.jpg,we dontt have to start from scratch each year.,1,Car,clay,1
3338.jpg,"Beep, beep-beep, beep-beep-beep-beeeeeeeeeeeep. The new Voyage, now with parking sensor.
",0,,,1
3339.jpg,"“S’ils mentent à leurs enfants, imaginez ce qu’ils vous raconteront quand ils essaieront de vous vendre leur voiture.",0,,,1
3340.jpg,what is it,1,package,wagon,1
3341.jpg,live the road as in the cinema.coddy mad life high,1,balloon,balloon,0
3342.jpg,beetle.,0,,,1
3343.jpg,"
""Volkswagen Emergency Service. 24 hours a day, all year long.""",1,logo,symbol,1
3344.jpg,tiguan. with parking assist.,1,water,sand,1
3345.jpg,obsacle dontt warn you to stop and rest.,1,water,sand,0
3346.jpg,"""This hit will be with me for ever."" ",1,person,shattered,0
3347.jpg,Texas A&M University 2007 Women's Volleyball Team,0,,,0
3348.jpg,"**""RE HYDRATE RESPONSIBLY""**  ",1,ball,flattened,1
3349.jpg,"""The Beijing Games with Human Rights.""",1,people,people,1
3350.jpg,player opponent,1,blobs,people,1
3351.jpg,"STENTEN'S PROUDLY SUPPORTS**  
**#4 HANNAH RICHARDS**  
**VENICE VOLLEYBALL**  

**STENTEN’S GOLF CART ACCESSORIES**  
✔ LIGHT KITS  
✔ REAR SEAT KITS  
✔ 4WD KITS  
✔ LIFT KITS  
✔ OEM PARTS  
✔ WHEELS & TIRES  

NORTH PORT, FL  
TEL: 800 541 8333  
EMAIL: SALES@STENTEN.COM  
WEBSITE: WWW.STENTEN.COM
",0,,,0
3352.jpg,Gotemburgo,1,people,people,1
3353.jpg,v70 wagon.now in turbo.,1,dog,folded,0
3354.jpg,"```
DREAM  
WITH OREO  
PLAYWITHOREO.COM  
WONDERFILLED",1,cookie,face,1
3355.jpg,we dine in war then in whataburger.,1,phone,attention,1
3356.jpg,story another.,1,sword,entrance,0
3357.jpg,"**Hot Idea**  
The heat builds up fast in the head of a steel hammer, so the blacksmith cools it with a good stiff drink of water. After work, he cools himself with a good stiff drink of Four Roses. That’s the hot idea.

Four Roses has the coolness and mellowness of quality. That’s because it’s made with the best ingredients available, and blended with unhurried skill and patience.

Four Roses is light, dry and smooth … with a rare character all its own. It’s the whiskey with the perfect balance of body and flavor — and that’s what makes Four Roses America's most honored whiskey.

Try it soon.

**Four Roses Whiskey**  
AMERICA’S MOST HONORED WHISKEY
",1,drink,metalworking,1
3358.jpg,wrap up with the original winter warmer.its oures.,1,alcohol,desert,1
3359.jpg,created for youthat sunny morning flavor.,1,chicken,painter,1
3360.jpg,"MORE BARK,  
LESS BITE.**

**LIVE TO TELL THE TALE**",0,,,1
3361.jpg,"""Hudson New York Corn Whiskey""
- ""Hudson Manhattan Rye Whiskey""
- ""Hudson Single Malt Whiskey""
- ""Hudson Four Grain Bourbon Whiskey""",1,bottle,text,1
3362.jpg,fortunatelyevery day comes with an evening.,0,,,0
3363.jpg,JIM BEAM,0,,,1
3364.jpg,manthis is whiskey,0,,,0
3365.jpg,the dark side is strong with this one.,0,,,1
3366.jpg," Four Roses  ""Again this Christmas... it's a bright idea to give what most men would rather get...""",0,,,1
3367.jpg,how to meet agood friend.,1,flowers,booth,1
3368.jpg,"**SEE THE REALITY BEFORE IT’S TOO LATE**  
> The endangered African penguin needs your help. Act now and help change this picture. *Adopt a penguin* today at [www.sanccob.co.za](http://www.sanccob.co.za) and support SANCCOB and their partners in conservation to save our proudly South African penguins.",0,,,1
3369.jpg,yonect range should be a general electric,0,,,0
3370.jpg,"""Absinthe Robette""",0,,,0
3371.jpg,we grow natural brands.,1,thumb,green,1
3372.jpg,"""Wholefoods brand of 365 Everyday Value® products let you stock up on the best products for the best price. Your whole body deserves healthy choices. Fill up on wholesome food. Try and compare today.""
",1,person,blueberries,0
3373.jpg,"From store to door, Friendship Heights delivers.",0,,,0
3374.jpg,“Enjoyment guaranteed.”,1,opener,people,1
3375.jpg,"TOKARA RED  
ON HANDMADE PAPER  
TOKARA  
STELLENBOSCH  
WINE MADE ART
```",1,monster,snake,0
3376.jpg,"26 GENERATIONS**



**PURSUIT OF THE EXTRAORDINARY IS IN OUR GENES.  
AND IT’S PASSED DOWN FROM VINTAGE TO VINTAGE.**

For over 600 years, the best traits in the Antinori family have been passed down from vintage to vintage.  
Villa Antinori benefits from 26 generations of consistent and countless innovations in Tuscan winemaking.  
Experience for yourself what one family’s passion can bring to a wine.

**THE QUEST FOR EXCELLENCE**",1,bottle,pictures,0
3377.jpg,Kiwi Kleen  unstain.,0,,,1
3378.jpg,tails you win,1,mermaid,fish,1
3379.jpg,"soma”**  
**COFFEE BAR       WINE BAR**  
**House of sense.",1,face,face,1
3380.jpg,jeruzalem ormoz.n,1,tree,grapes,1
3381.jpg,nulln,1,phone,candy,1
3382.jpg,finally has meaning.,1,logo,letter,0
3383.jpg,best aovertising print aos of 2015.,1,lantern,car,-1
3384.jpg,the legend grows.,0,,,0
3385.jpg,after every mealfor life.,0,,,0
3386.jpg,"
**""New Orbit Lime. 100% Mexican taste.""**",1,slices,body,1
3387.jpg,YOU'LL JUST LOVE TO CHEW IT  WRIGLEY'S SPEARMINT CHEWING GUM,0,,,0
3388.jpg,"Auntie Anne's Pretzels: Perfectly Twisted""",0,,,1
3389.jpg,"BLARNEY BLAST 2016**  
**AMERICAN FARE • IRISH HOSPITALITY**  
**40TH ANNIVERSARY**  
**1976 – 2016",0,,,1
3390.jpg,loosen up old phone cord have you in a bindcall att today and get a new one,1,cord,explosion,1
3391.jpg,"**""Click Here! to get a coupon for 3 FREE BAGELS - redeemable only on FEB. 9th. Open until 2pm. brueggers.com""**",1,bagels,cake,1
3392.jpg,how do you blow it up,0,,,1
3393.jpg,"BUBBLE GUM WORLD
MAGAZINE

PRESENTS",0,,,1
3394.jpg,bubble prints,0,,,1
3395.jpg,"**""Words can kill.  
Say no to discrimination. We are all the same.  
#nisiamodiversi #migliorisipuò""****""FATTY""**
",1,person,bullet,0
3396.jpg,"BULLYING  
A GAME OF LIFE OR DEATH  

START  
> END  

FEAR  
RAGE  
> SORROW ",0,,,1
3397.jpg,"All for one, one for all  The Three Musketeers: Joseon Romantic Action Drama  First broadcast on August 17 [Sunday] / Every Sunday at 9 PM  Directed by Kim Byung Soo, Written by Song Jae Jung",0,,,1
3398.jpg,makelthappy.,0,,,0
3399.jpg,"""Silence never helped anyone. Speak up",0,,,-1
3400.jpg,"GROVE'S TASTELESS CHILL TONIC**  
ON THE MARKET OVER 20 YEARS  
1 ½ MILLION BOTTLES SOLD LAST YEAR  
**MAKES CHILDREN AND ADULTS AS FAT AS PIGS.**  
Price 50 cents  
NO CURE NO PAY",1,children,pig,0
3401.jpg,boost,1,shoes,mirrors,1
3402.jpg,in the teen populationbetween 2.5 and 4 of teens have either anorexia nervosa or bulimia nervosa. between ages 11 and 20.,1,skin,writing,0
3403.jpg,Silence is a bully’s best friend.,1,boy,mouth,1
3404.jpg,"**""From fashion to sport, find your look with style! Cyan/Fluorescent-Intense. View Styles.""**



**""women""** in the top left and the full phrase underneath the logo.",1,logo,clothing,1
3405.jpg,"**OFFICIAL OUTFITTER OF THE NBA**


**Avrupa'nın ilk adidas-NBA Konsept Mağazası İstanbul'da**",1,player,smoke,1
3406.jpg,really well shaken. the banana split shake.,1,banana,people,0
3407.jpg,the kings bringinhone the beefat every burger king the king brings home the beef.it doesnt matter how long and far,1,cow,horse,0
3408.jpg,"adidas.com/originalseyewear
adidas ORIGINALS
```",1,sand,floor,1
3409.jpg,"adidas superstar**  
*Superstar* (soo-per-stahr)  
**noun**, someone who is dazzlingly skilled in any field  

What makes a Superstar? Respect, timeless style, class, longevity and a passion for your craft. Save the paparazzi, embarrassing internet videos and public meltdowns for the rest and meet some real people that truly define the word.
",0,,,1
3410.jpg,untouchables unhate,0,,,-1
3411.jpg,take home a hot meal,0,,,0
3412.jpg,"Simple, wholesome ingredients.**  
> **Sustainable sourcing and practices",0,,,1
3413.jpg,"Simple, wholesome ingredients. Sustainable sourcing and practices.",0,,,1
3414.jpg,"BURT, THE BEES, AND ALL THEIR NATURAL ANTICS GO LIVE IN:",0,,,0
3415.jpg,step up to adidas.,0,,,1
3416.jpg,burts buzz.,0,,,0
3417.jpg,"A mom always looks out for her number ones.  
And their number twos.",0,,,1
3418.jpg,"
**BURT’S BEES****NATURE KNOWS COLOR**

*Introducing 100% natural lip gloss with a rich, pearlescent shine that nourishes naturally.*

**BURT’S BEES**  
**100% NATURAL LIP GLOSS**
",1,lips,flower,1
3419.jpg,"Sweet Peanut Butter Creme Inside, Crispy Cookie Outside!",0,,,0
3420.jpg,every team usa athlete has a story to tell. this is alexs.,1,person,words,1
3421.jpg,get explosive.,1,dirt,dirt,1
3422.jpg,"BUY 2 ITEMS FREE MINI POPCORN**  
**01.07.2016**  
**SPECIAL DEALS!**  
**Grand Opening!**  
**@Ayani Megamall Lt 2**",0,,,0
3423.jpg,dairy milk,0,,,1
3424.jpg,loving combinations #6,0,,,0
3425.jpg,Gymnasts backflip along beams 2.8 Cadbury Caramel chunks wide.,0,,,0
3426.jpg,CADBURY’S QUALITY CHOCOLATE,1,chocolate,milk,1
3427.jpg,move over naomitheres a new diva in town.,1,Chocolate,diamond,1
3428.jpg,"""I'll make my airplane fly
High, high up in the sky
I'll get some Gems, just for fun
For me, for you... for everyone!""",1,airplane,candy,1
3429.jpg,dairy milk wrap. a love.,1,bar,hearts,1
3430.jpg,dairy milkpicnic.,1,word,bar,1
3431.jpg,creamy because of the milk.,1,bars,milk,1
3432.jpg,GLASS and a HALF FULL PRODUCTIONS,0,,,0
3433.jpg,stella mccartney.,1,Person,cloud,1
3434.jpg,canada dry pale ginger ale,0,,,0
3435.jpg,thats a hot onelean says there are on these wieners.,1,hotdogs,soldiers,0
3436.jpg,money isnt everything.,1,blood,money,1
3437.jpg,"""Public Viewing. Personal Awards. Here's Hurdles, Ducking and Strong Long Jump.""",1,chairs,podium,1
3438.jpg,goes down easy...,1,bottle,Santa,1
3439.jpg,got milk,0,,,0
3440.jpg,"Marvel Avengers: Age of Ultron""",0,,,1
3441.jpg,perfect for receiptsdrivers license and a real vacation.,1,line,wallet,1
3442.jpg,ENTER TO PLAY!,0,,,1
3443.jpg,"
**„Such dir eine Lücke und ziel dann genau dorthin“**  ",1,tunnel,soccer,1
3444.jpg,DANGEROUSLY CHEESY!,0,,,0
3445.jpg,one team thatll make it into any bow.,0,,,0
3446.jpg,the quiet candy for a fun fourth.,0,,,0
3447.jpg,strawberry.nn,1,abbreviation,letters,1
3448.jpg,"*what’s the lung capacity of your feet?**  
> *You take your body with you. Now your feet can breathe, too.*  
> *adidas_1 with Intelligent Cushioning.*  
> *(adidas 标志)*",0,,,1
3449.jpg,Dress alike for maximum security.,0,,,0
3450.jpg,"BATTLE OF THE CHEETOS**  
**SELECT SITE**  
PICK BATTLEGROUND ON THE GLOBE  
- CHESTER'S CHOICE  
- LIST VIEW OR ROTATE YOUR OWN",0,,,0
3451.jpg,"**""YEEZY IS HERE""**

- 5'8"": Size 12 shoe.
- Out of Chicago.
- Out of this world.
- The best rapper since Jay Z, 2Pac, and Biggie.
- Yeezy Season 1.
- Check out all his footwear, clothing, and accessories at department and sports stores now.

**adidas** logo",0,,,0
3452.jpg,"**""Le pouvoir de faire plus, efficacement.""** (in French, which translates to ""The power to do more, efficiently."")",1,carpet,grass,1
3453.jpg,add some spark to your life tell us how you add spark to your life for a chance to win the all new ipod nano.,1,car,trunk,1
3454.jpg,"2014 Chevrolet Silverado Double Cab 4x4  
Lease as low as $299/mo.  
Double Your Downpayment  
MODEL YEAR END CLOSEOUT
```


```
Double Down Payment: Available on select new Chevrolet models up to $3,000. Must purchase at MSRP.  
Dealer retains all rebates and incentives. Doesn’t combine with other offers. OAC. See Dealer for details. Offer ends 9/30/14.  
2014 Chevrolet Silverado Crew Cab 4x4, Stk#CT14447. Lease for $299/Mo plus tax, title, license and doc fee. 36Mo, 10K Miles/Year.  
$5,995 Total out of pocket. OAC, 3 Year Maintenance Plan Included with purchase. See Dealer for Details. Dealer Code #1120.  
Vehicle pictured may not match offer exactly, for display purposes only. Offer ends 9/30/14.",0,,,1
3455.jpg,"Aveo – Chevrolet
The future comes for me.
Meet the Aveo, the all-new generation of high-performance compact cars.
Boldly arriving on the scene, the Aveo takes the spotlight in
“Transformers: China Edition.”",1,eye,lights,0
3456.jpg,Nikkor 600mm F4.0 Cine Lens 19mm Lens Bridge Mount The New Sony A7S Camera Body Cineflex Hyde SA7S Camera System,0,,,1
3457.jpg,eat mor crow,1,cows,protesters,1
3458.jpg,i ate it all forbreakfast.chikintha best brekfust undur tha sun.,1,cow,billboard,1
3459.jpg,reachout.,0,,,1
3460.jpg,"Christian Lacroix  
ABSYNTHE  
undefined*",1,dress,perfume,0
3461.jpg,chickfila dress like a cow dayjuly 12th opening7pm free entree when you dress like a cow.,1,cow,costume,1
3462.jpg,"*Chiclets®**
- **HORTELÃ**
- **ADAMS*
- **PARADA RIO ARO**
- **su tienda de conveniencia**
",1,tape,heart,1
3463.jpg,"This is the minimalist style you expect: Aero Willys - a fully mature Brazilian large car with a simple design and elegant lines that suit your taste.
Whether it's family travel or business commuting, it can provide comfort and practicality.
Equipped with a 6-cylinder 90 horsepower engine, featuring the famous Willys gearbox, independent front suspension, and a sturdy integrated body structure.",0,,,1
3464.jpg,sealedn,0,,,0
3465.jpg,"**""Voice guidance at every turn. Honda Accord 3.5 EX with GPS""****""Accord""****""HONDA""**",1,Arm,Heart,1
3466.jpg,Popcorn prefers Club House.,1,Popcorn,people,1
3467.jpg,Close to home. Beyond groundbreaking color PPG.,0,,,1
3468.jpg,"**""shutterstock""**",1,paper,paper,1
3469.jpg,"VISIT
BEN & JERRY'S
AT HOYTS
FOR A
SCOOPALICIOUS
TREAT",0,,,0
3470.jpg,our ad agency insisted we show a burrito in this ad.,1,leaf,slices,1
3471.jpg,How Citibank Bought a City Cheap,0,,,0
3472.jpg,"“A client who’s kept waiting ceases to be a client.”  ""save time booking on the internet""
""www.zaakanddingsreizen.nl""",1,man,transparent,1
3473.jpg,christian lacroix parfums nuit.,1,wings,perfume,1
3474.jpg,welcome to denvers newest and only tiri bar.,0,,,1
3475.jpg,"**Left Side:**
- **2nd Amendment**
- The Constitution guarantees the right to bear arms.
- We need guns for personal protection.
- #VoiceYourView by taking a picture of the side you support.
- **theguardian** (Logo at the bottom)

**Right Side:**
- **Need an Amendment**
- The Constitution was written in 1787.
- We need laws that address today’s problems.
- #VoiceYourView by taking a picture of the side you support.
- **theguardian** (Logo at the bottom)",0,,,1
3476.jpg,"""Downtown""
- ""1 2 0""
- ""I ❤️ NY""",1,shoe,perfume,1
3477.jpg,"The Columbian  
portrait  
HOW WE LIVE, WORK, LEARN & PLAY**  

",0,,,1
3478.jpg,"New level of radiance, revealed.
New Turnaround™ Concentrate Visible Skin Renewer
prompts a continuous exfoliation process that is multilevel, time-released.
Revealing skin that’s clearer, even-toned, exceptionally luminous—today, tomorrow.
Allergy Tested. 100% Fragrance Free.
Now at clinique.com",1,skin,paper,1
3479.jpg,"AROMATICS ELIXIR
CLINIQUE


Perfume. And something far beyond.
clinique.com


Allergy Tested. © Clinique Laboratories, LLC

",1,perfume,fire,1
3480.jpg,"Auf wen vertrauen eine Millionen Unternehmen, wenn es um ihr bargeldlosen Kartenzahlungen geht? Welcome to the world of payment processing For butchers, bakers – even candlestick makers",0,,,0
3481.jpg,"New. Clinique Smart Custom-Repair Serum**  
*So smart it can change your skin’s future.*  
**CLINIQUE**  
*Allergy Tested. 100% Fragrance Free.*",0,,,1
3482.jpg,if you have dry skin meet a lifechanger. a new future for skinplumpedstrong and supple.always feel your skin needs more moisturemoisture,1,CLINIQUE,milk,1
3483.jpg,"**FACE FORWARD**  
2. **CLINIQUE #faceforward**（这是网站导航栏的标题）  
3. **QUOTE**  
4. **“Don’t ever think you’re not capable.”**  
5. **find your voice**  
6. **FEATURED**  
7. **Find your voice with #faceforward.*",0,,,1
3484.jpg,"""We're the old masters of financial security.  
Get Met. It Pays.  
MetLife.""",0,,,0
3485.jpg,another reason to love the worlds favorite moisturizer.cliniqur dramatically different moisturizing lotion emuls .,1,moisturizer,balloon,1
3486.jpg,aetnaushc.com/stress reduction tips,0,,,0
3487.jpg,"Work refreshed... Have a Coke""",0,,,0
3488.jpg,"""BRRRR"" (above the woman)
- ""Coca-Cola"" (on the bottle and at the bottom in the logo)
",0,,,0
3489.jpg,plants make us happy.they become tools that make us smart. they also make our bottles.,1,tree,pencil,1
3490.jpg, Coca-Cola light by Karl Lagerfeld,0,,,1
3491.jpg,"
> **Holiday Ideas in cartons of Coke**  
> *things go better with Coke*  
> **Drink Coca-Cola**",0,,,1
3492.jpg,GIVEAWAY Win (1 of 2) $50 gift cards to Cold Stone!,1,cake,heart,0
3493.jpg,WHOOSH.,0,,,0
3494.jpg,own the bluray 719 digital hd available now from director zack snyder comes batman v supermandawn of justice starring ben affleck as batman and henry cavill as superman in the charactersfirst bigscreen pairing.,1,batman,superman,1
3495.jpg,"Columbia Packable Jacket.
It packs neatly inside itself.",1,turtle,bag,1
3496.jpg,columbia do not go where the path may lead.go instead where there is no path and.,1,tree,person,1
3497.jpg,"**""COLD SILENCE""****ATMA**  
**CONSERVATION**  
",0,,,1
3498.jpg,Pepsi,0,,,1
3499.jpg,"CITIES NEVER SLEEP**  
**NEITHER DOES THE WEATHER**

The Women’s Luscher™ rain boot with Omni-Heat™ is the perfect way to stay dry and warm while walking around the city on even the coldest and rainiest days. Made of durable injected thermoplastic rubber, you’ll be able to walk through every puddle without worry of getting your feet wet. The Omni-Heat™ reflective lining keeps your feet warm and cozy by reflecting your body heat right back to you. Find out more about our city-perfect weather gear at [columbia.com]",0,,,1
3500.jpg,cranking out more of the right eyeballs than ever before.,0,,,1
3501.jpg,The 11 Initiative Aetna”。,0,,,1
3502.jpg,What do you cut out when you cut out the middleman?,0,,,0
3503.jpg,Big in Value …Little in Cost,0,,,0
3504.jpg,"iPAQ Desktop. Tout pour vous couper le souffle.iPAQ Desktop, son design et son encombrement réduit en font un produit unique.Équipé du processeur Intel® Pentium® III, extrêmement modulable, il est en plus simple à installer, à utiliser et à mettre en réseau à distanceÉquipé du processeur Intel® Pentium® III, extrêmement modulable, il est en plus simple à installer, à utiliser et à mettre en réseau à distance",0,,,-1
3505.jpg,Design Your Own Sneakers!,0,,,1
3506.jpg,GET CHUCKED,0,,,0
3507.jpg,WHAT Will you Rock IN 100 YEARS,0,,,-1
3508.jpg,"**""Jack Purcell""**  
**""Converse""**",1,shoe,bottom,1
3509.jpg,conscts.,0,,,1
3510.jpg,"customize at CONVERSE ONE
converseone.com",1,pig,people,1
3511.jpg,Zorro e i 3 Moschettieri Zorro e i 3 Moschettieri,0,,,0
3512.jpg,"**“Know it's cold when the mountains turn blue.”**  
**“The Coors Light® Cold Activated Bottle”",0,,,1
3513.jpg,"**""customize @ CONVERSE ONE""**",1,shoes,tongue,1
3514.jpg,theres no lace like home.,0,,,1
3515.jpg,Zorro e i 3 Moschettieri Zorro e i 3 Moschettieri,1,shoes,clothing,1
3516.jpg,light beer showdown,0,,,1
3517.jpg,"NEW**  
**THE SUPER SIZER FIBERS MASCARA**  
**FIBERS BUILT IN… LASHES BUILT OUT!**  
Volume and so much length, you can’t believe your eyes.

**LEARN MORE**",0,,,1
3518.jpg,Converse “THE ORIGINAL ALL STAR”,0,,,0
3519.jpg,colossal lashes.,1,eyelashes,longer,0
3520.jpg,New Full Lash Bloom Mascara,0,,,0
3521.jpg,Sonam Kapoor “Sonam Kapoor kicks off 2016 in style”,0,,,0
3522.jpg,"**""you're invited""**



**""the Chocolate extravaganza""**  
**""A BENEFIT GALA""**  
**""presented by: APX ALARM""**",1,baby,truffle,1
3523.jpg,india va pakistan.,1,face,background,0
3524.jpg,"SEE A FINGER, SILENCE A NATION”
14 Nations. 1 World Cup. Cricket Brings People Together.",1,car,image,1
3525.jpg,"  ```
  Comissão de Saúde  
  0800 282 5905  
  ALERJ  
  Assembleia Legislativa do Estado do Rio de Janeiro  
  www.alerj.rj.gov.br
  ```
",1,cigarette,drawing,1
3526.jpg,dramafree wireless even if your life is anything but.,0,,,1
3527.jpg,parents say.childrenn,0,,,0
3528.jpg,**“Cricket beyond boundaries.”** “**The real taste of life.**”   **Cadbury Dairy Milk**,1,face,stripes,1
3529.jpg,"Maa, tujhe Sachin ka salaam!  
Amul Butter Ratna!",0,,,1
3530.jpg,"EVERY GASP, EVERY GULP, EVERY BOUNCE, EVERY POUNCE, EVERY BALL, EVERY FALL, EVERY SIGH, EVERY BYE, EVERY OUT, EVERY SHOUT.
ENJOY EVERY BIT.
TOSHIBA LED TV CRICKET SERIES
CO-CREATED WITH INDIAN CRICKET.",0,,,0
