Pic_id,Text,MetaphorOccurrence,Target,Source,SentimentCategory
3555.jpg,9品类风票折2件部分产品轻食生活大有料超市点击首页迎享更多优惠,0,,,0
3556.jpg,利米60雅培品牌钜惠全场最高减100元怡保康稳定血糖停,1,奶,奶,1
3557.jpg,半由花田唯品价55元温和去角质与你的黑头说再见到手2瓶半田花田半田花田,1,护肤品,蝴蝶,0
3558.jpg,十月结晶新妈上岗全场十月结晶大牌特惠十月结晶十月结品亲肤棉柔卷巾,0,,,1
3559.jpg,品牌汤购五谷磨房闪购专场爆款直降五巷岛房五谷伴侣提子燕麦片3五谷伴侣贸子燕教片,1,燕麦片,蓝莓,0
3560.jpg,善草纪12月1812月148澳洲茶树二代3件套清爽控油一瓶搞定188元,1,洗护用品,叶子,0
3561.jpg,利米抢第2件5折汤臣倍健品牌秒杀本品不能代替药物白教摩酸自软得家售片1080话1860秒茶,1,奶粉,自然风景,1
3562.jpg,热卖推荐品牌狂欢学100全36营养成分表特色苏每1008特仓苏16盒能量309496蛋白质69636944279850碾水化合物296特仓苏65390120159钙净含8250纯牛奶,1,纯牛奶,蛋白质,0
3563.jpg,农夫山泉利珠农夫山泉品牌秒杀爆款低至9折安夫山虾农夫山泉欢用天然水净含量5100器农夫山泉农夫山泉用天热水常心司550型1水透含整物儿秒茶,1,农夫山泉,树,0
3564.jpg,小州利乐爆款面膜买1赠1美白小白膜素颜也自信21小明小明小迷糊,1,面膜,星星,1
3565.jpg,就是超值品牌特卖全球直采唯品自营400420258商品价格及库存变动具体以实际情况为准,0,,,0
3566.jpg,佳纸品牌日苏宁国际花王超级品牌目预售低至585元包1373,1,纸尿裤,云朵,0
3567.jpg,至省至真进超市上今天买明天到元气少女必备秋冬个护尽在等你抢至省至真海飞丝纯棉透气护垫,0,,,1
3568.jpg,柔薄舒适拉拉裤13单片低至6元品牌钜惠橄榄润肤码资号807办0大码88片选用于15起上,1,纸尿裤,云朵,0
3569.jpg,贵珀莱雅品牌特卖快速补水密集保湿单件不到32元品质特安,1,护肤品,花朵,0
3570.jpg,国际艾椎诺好物联合呵护成长大牌特惠让宝宝爱上沐浴,1,沐浴露,牛奶,0
3571.jpg,黑人牙膏不负备一份美爱黑人白酵素牙膏复台天然酵素配方5浴溃净日提亮白酵麦解祛演净白提亮蔚聚糖酶212敏泰来白好来化工具学研卖资封满20元减10元年终好物节12112,1,牙膏,酶,0
3572.jpg,美泰佳儿美豪佳儿致力于和助宝车不上火不便秘1教据由波士顺公司调研上万家斑得出鲜奶到罐装欢完成美素佳儿支持母乳喂养2新鲜奶源一次成粉创1教奶粉不参加任何活动详情以活动贝面为准美泰佳儿美泰佳儿幼儿配方奶粉儿配方奶粉36月龄3段1236月龄3段学含量900克生饼号国食社字1201福净含量900克期号国食注字2017500,1,奶粉,水,0
3573.jpg,溪木源奶皮面膜水嫩修护女神专属正装尝新价8片自然的力最超子你超软汉本源山茶花,1,面膜,植物,0
3574.jpg,到手价18元王牌抗初老修复面霜守驻年轻,1,护肤品,水,1
3575.jpg,小一展品典的好制洗护发满99减50飘柔活动日期3月12日飘东冰五洗发科技美油锦名量500中含服500部分参与,1,洗发水,珍珠,0
3576.jpg,一六神沐浴露套装磐满149减100全家共享沐浴滋养人健肤沐浴盘,1,洗发水,花,0
3577.jpg,宗氰围女主专属持久椰奶香气清爽光滑肌肤持久留香整晚50016910,1,身体乳,椰子,1
3578.jpg,一母婴年货节一雅培大牌特惠菁攀幼儿配方奶粉雅培钻优恩美力1236月能30净含量900克特珠医学用选全营养配方食品适用于消化系统不足遍成营养不良的110岁人部,1,奶粉,牛奶,0
3579.jpg,4月8日8楼专属百亿补贴欧乐电动牙刷04000欢乐8400308能电动牙欢,0,,,0
3580.jpg,诗婷露雅补水王双支装至高买1享992元,1,护肤品,花,0
3581.jpg,美肤宝五珍特惠套装唯品专享价269元冻龄美肌禅力紧致,1,护肤品,丝带,0
3582.jpg,百亿补贴香奈儿黄色避退柔情女士淡香水100789,1,护肤品,树叶,0
3583.jpg,法琳卡远离饥渴水嫩全开水润爆款买1赠1粉地补水洁面混资玫瑰精华露18法兰联卡粉激补水系肤乳品牌特卖年就是超值,0,,,0
3584.jpg,品牌汤对至省至真超闪日男满199减100汰渍衣物清洁3护色四子8100全效36019楼,0,,,0
3585.jpg,美妆叶子店铺买1送1爆款熬夜党救星焕现肌肤容光19烟陈胶光感水润热夜精华液保湿提亮,1,护肤品,叶子,0
3586.jpg,2020保湿滋润超强补水精华液量子技术让肌肤更易吸收玫瑰能量精华亲道美好全国包邮超强补水保湿滋润,1,护肤品,花,1
3587.jpg,黑人白修家牙音溶解顽渍透出原白白酵素牙膏5倍溶渍点击抢购体外实验与黑人空白对照美自牙膏相比产品针对牙齿外源性色斑效果因人而异11全球热爱季11111,1,护肤品,光,0
3588.jpg,舒比奇品牌记购萌娃国裤选舒比奇拉拉裤399减100舒北奇微米孔透气薄32片微米孔微米孔透气薄透气薄158932片32片,0,,,0
3589.jpg,半由花田精饼植物护肤2瓶仅售50元温和去角质与你的黑头说再见半田化田,1,护肤品,天空,0
3590.jpg,公女的节至省至真地的热爱特别女子爆款直降国货好价花王80339一22儿137306,0,,,0
3591.jpg,李美妆叶子黑莓胶原蛋白面膜第2代低至件半价御肌龄必备3步留住弹嫩青春分子25书肌在柔66黑药子又黑莓胶原玉白弹数润养面致,1,面膜,黑莓,1
3592.jpg,美肤宝水份源芦荟补水洁面膏75保湿补水99到手价,1,护肤品,水,0
3593.jpg,全场单片低至083元国好裤霸气出游499号5,0,,,1
3594.jpg,品牌河购珀莱雅推新闪购专场爆款直降净含量0,1,精华液,水珠,0
3595.jpg,德国凯伦诗泡脚桶全自动智能恒温足浴活动价759,0,,,0
3596.jpg,零41212曼秀雷敦男士美妆年终狂欢购爆款低至5折曼秀雷敦男士洗面奶冰爽活炭洁冰爽活炭洁面乳10倍备长滨冰10倍备长类冰襄控油控油,1,护肤品,水,1
3597.jpg,零红色小象大牌特惠母婴年货节送1681,1,化妆品,雪,0
3598.jpg,9号000100抢6508元大礼史密斯12大流量净水器1200到手价3588赠1588元前置30专利30反渗透滤芯中限女的专利2120091020173982年更换点成水路复合医,1,净水器,水底,0
3599.jpg,宁久她的节她的节美妆会场满199减100星品隔离推荐仅限部分美妆商品,1,护肤品,花,1
3600.jpg,品牌汤购农夫山泉超级大牌闪购日限量满199减100安天山康水饮安夫山串安夫山泉,1,饮品,自然景色,0
3601.jpg,大牌利乐蓝月究秒示日为爱守护净享团圆半价第2件蓝月亮大牌秒杀日6蓝月亮抑菌洗手液1515009,1,洗手液,芦荟,0
3602.jpg,咖啡奶茶盛夏花玩咖啡尝上头低至2件9折星巴克,1,防晒霜,樱花,0
3603.jpg,2享氏白砂糖添加宏心好营养新证超值优惠装2享氏惊喜仅限3天尝新价下单立享12241226,1,米粉,谷物,1
3604.jpg,品英神游日一夏日觉醒护你热爱一抢119减100神券专草宝洁个护用品特惠,1,护肤品,水,0
3605.jpg,8308白责溶质美白配方白得更浴易新上满20元减10元黑人白酵素牙膏,1,化妆品,明星华晨宇,0
3606.jpg,天猫全明星计划上天猫你的爱豆在位里紧致大瓶肌肤年轻能量见证诺贝尔奖的成分1010紧致提亮妮维雅紧致弹润乳液茶致弹润精华010罐他命妮维雅身体护肤机联年轻能星010植他命代吉人畅然400源自拜尔斯道夫研发政掘路于33名年岭在2561岁之同的女住受试备正常皮肤在正常使用带件下新试前的皮肤相比实际饺果网人而具每天子前窗内侧涂辣两次连埃使用10天后设仪器年估药果与未涂辣产品21978年诺贝尔化学奖授子了辅10发挥重奥作用的化学港湖理论,0,,,0
3607.jpg,剂须刀京螺品类日领务199减1100小顺滑随型智感深剂飞科制须刀品质优选8901,0,,,0
3608.jpg,至省至真洁净嘉年华家清纸品部分第二件0元满露爆款直降安心温和83588消海液衣材珠菌液净公租3,1,消毒液、除菌液,芦荟,0
3609.jpg,1111照恩盒白然堂特卖狂欢节精华特惠抢先画买1送1等量装活动时间114100011102000到手80凝时美白淡斑精华臻享礼盒,1,护肤品,樱花,0
3610.jpg,228春李美妆节欧诗漫买1套送1套连续畅销10年春日美白首选活动时间2月27日20003月1日1000赠国家专利欧港,1,护肤品,珍珠,1
3611.jpg,电器家电手机电脑数码直播还缺一台机器全新上市不只是全景相机白条24期免息坚固防水,1,相机,水,0
3612.jpg,利深一雪域洁水乳护肤套装密集补水保湿修护下单立减20元滋养眼贴膜自然发,1,护肤品,冰山,1
3613.jpg,部分低至0元家清纸品净享热爱至省至真超市超能,0,,,0
3614.jpg,橄榄润肤纸尿裤拉拉裤摸得到的柔妈妈放心选择低至089元天门橙领优惠券橄榄润肤橄榄润肤,1,纸尿裤,云,1
3615.jpg,帮宝适拉拉裤码108片快速穿脱瞬吸干爽125活动价108,1,纸尿裤,云,1
3616.jpg,颗解放双手120领券满199减120活动时间7月16日仅限部分商品美效3600,1,洗衣液,兰花,0
3617.jpg,等防止头发过热损伤快速干发气流倍增技术,0,,,0
3618.jpg,利茶塑造强韧秀发2件8折3件7折植物氨基酸指组氨酸洗发水护发素搭配使用秒茶,1,洗发水,植物,0
3619.jpg,二天猫宝藏新品牌网红壳聚糖修复基底限时到手258买1享73907102,1,面膜,水,0
3620.jpg,秒杀博皓冲牙器5025蓝赠送2支喷嘴秒杀价158202012152000开启秒杀,1,护肤品,水,0
3621.jpg,欧诗漫高性价套装199单件低至秒杀,0,,,0
3622.jpg,利涂金银花花自烤卖建舒肤佳沐浴露金银花菊花自然爽洁1秒杀时间12月15日2000288限时秒杀秒杀,1,沐浴露,水,0
3623.jpg,巴布豆纸尿裤超薄瞬吸绵柔触感269到手价5超柔亲肤020,1,纸尿裤,云,0
3624.jpg,入聚尖约好制120优惠券满299元便用母婴8安限部分商品,0,,,0
3625.jpg,超级品牌日抢199减1981222蒙牛超级品牌日纯甄草莓果粒风味酸奶陶纯新经典原味经享健发路7是2005酸牛,0,,,0
3626.jpg,品牌门购爆款低至5折人气洁面001元秒悦诗风吟超级大牌闪购日,1,护肤品,水波,0
3627.jpg,超级品牌日国际爱莱莉超级品牌日预售至高立减240元雪花秀,1,护肤品,水晶球,1
3628.jpg,年货我2伊利安慕希黄桃燕麦甄选奶源口感丝滑399活动价果肉燕麦安慕希希腊风味酸奶巴氏杀西热处理风味酸奶安慕希希瑞风味酸奶巴氏茶游彩处部风味监奶10瓶中茶道2009,1,酸奶,水果,1
3629.jpg,利乐放假出游美翻天直降加赠臻享好礼秒杀,1,护肤品,出游,0
3630.jpg,暖冬愈颜传奇修护力购即享补水修护4件礼黑硼带面霜5030高浓玻色因三家颜指配方中添加精华修护成分帮助达到愈来愈好的肌肤状态指原料溶液的添加量,1,面霜,毛毯,1
3631.jpg,多青源南利乐皂苷含量高微苦回甘青源堂西洋参0810100克本品不能代替药物,1,营养品,食材,1
3632.jpg,九美丝蛋白5件套仅268元修护抗皱一套搞定品牌特卖,1,护肤品,花,1
3633.jpg,美妆好物部分商品每满199减10028支安瓶,0,,,0
3634.jpg,奥伦纳素抹柔嫩一揭焕亮水嫩弹润收敛毛孔点亮光泽,1,化妆品,树叶,0
3635.jpg,温碧泉15349元到手32片元片换季必备补水面膜累计热卖460万片1数据来源温碧泉魔方罗盘时间截止至到2021年3月31日,0,,,0
3636.jpg,鑫峰24小时京东电脑数码一游戏台式机鑫峰24小时-联想游戏电脑主机白条12期免息点 / 击 / 抢 / 购,1,主机,闪电,0
3637.jpg,"京东秒杀
淡退黯哑 肌肤鲜活透亮
御泥坊 晶亮红石榴亮肤套装
京东 秒杀",0,,,1
3638.jpg,"品牌闪购
闪/购/专/场
自然旋律
精选爆款 买1送1",0,,,0
3639.jpg,奶爸盛典 京东母婴 帮宝适 大牌特惠 Pampers. 帮宝适 清新帮 L 62. Pampers. 帮宝适 金臻-臻选 裤型 M 58. 拉拉裤 Pampers. 帮宝适 超薄干爽 L 84. 拉拉裤,0,纸尿裤,小孩,1
3640.jpg,"DHC润唇膏1.5g
减淡唇纹丨持久保湿丨滋润防干裂
一件95折叠加券
活动价: ¥39.9
好事正当时",0,,,0
3641.jpg,"京东
年货
京东国际
全球年货钜惠
国际好礼 年在一起",1,洗面奶,泡沫,1
3642.jpg,"养生堂
低至118元/瓶
美容养颜 淡斑良品
唯品会
品牌特卖
就是超值！
天然维生素E
vitamin
保健功能
美容
(祛黄褐斑)
延缓衰老
养生堂牌天然维生素E
YangShengTang Natural Vitamin E Soft Capsules
53.12克 100粒",1,维生素E,叶子,1
3643.jpg,"京东美妆 | 谷雨®
明星种草国货品牌·
全场 满300减60
立即购买
谷雨®",1,护肤品,水,1
3644.jpg,"京东 11.11
京东超市
至省至真-
- 至省至真至爱 -
个护好物大降价
居然只卖这个价!
11.11 京东超市.至省至真至爱
CLEAR
清扬 男士
清爽控油!
净含量: 500毫升
LUX
奢宠鲜肤
香水沐浴露
净含量: 750克
3D柔顺
Head & Shoulders
海飞丝.
护发素
净含量: 500毫升
高洁丝
澳洲 进口 纯棉
棉柔表层 | 日用 150mm
20片
5片
苏菲
VS",0,,,0
3645.jpg,"京东秒杀
你若盛开 清风自来
赠面膜13片+1号水50ml
京东
秒杀",1,化妆品,花,1
3646.jpg,品牌利秘低至5折金达威立即抢购 >本品不能代替药物,1,药物,窗户,0
3647.jpg,"京东秒杀
肌肤哲理布丁洁面
买1送1正装量
一次带走480ml
purity made simple
240 ml/8 fl. oz.
京东
秒杀",1,洁面乳,花朵,1
3648.jpg,苏宁易购 30th 专注好服务 百雀羚肌初赋活致臻套装【至臻4件套】热销爆款 到手价 ¥358,0,,,0
3649.jpg,12.8 唯品会 特卖大会 12月1日-12月14日 三层透气 干爽不回渗 单片低至0.88元 领券立减20元 12月9日 20:00 - 12月14日 10:00 S88/包,1,纸尿布,羽毛,1
3650.jpg,"京东
她的节
她的节美妆会场
防护「美」时「美」刻
部分商品3件5折
立即抢购 >
*仅限部分美妆",0,,,1
3651.jpg,京东 11.11 京东超市 一省至真 京东11.11 @ 到手价 29.9元 蒙牛纯牛奶 两件9折 蒙牛 纯牛奶 浓郁营养 航天品质 3.2 净含量: 250ml x 16 蒙牛 纯牛奶 浓纯营养 航天品质 3.2,0,,,0
3652.jpg,京东秒杀 Aveeno. 京东秒杀 艾惟诺婴儿润肤乳 领券满129打8折 原装进口 美国婴幼儿专家力荐 长效保湿 每日倍护 京东 秒杀,1,润肤乳,牛奶小麦,1
3653.jpg,"京东洗护超级品类日
每满199减100
宝洁洗护用品!
超值加量装
潘婷 PRO-V
护舒宝 考拉小夜裤
4条体验装
Gillette 吉列 锋隐致顺
优惠装*
Head & Shoulders 海飞丝 去屑洗发露
丝质柔滑型 SMOOTH & SILKY
锁水配方，滋润柔顺
有效去屑
潘婷 PRO-V 修护
(部分参与)",0,洗护用品,头发,0
3654.jpg,芙茵 cojin 唯品会 | 品牌特卖 就是超值 丝薄棉柔 贴身呵护 单片低至 0.74元 品牌钜惠 | 立即抢购 > 芙茵 cojin 婴儿纸尿裤 Baby diapers 焕NEW 活级 柔润轻芯 柔嫩亲肤 亲肤舒适 M 120片/箱 6-11kg,1,纸尿裤,沙滩,1
3655.jpg,"京东 天猫
多维元素片 (21)
好药护健康
大促特惠开启
21 金维他®
OTC
多维元素片 (21)
Enrich Minerals Tablets (21)
100 片
21 金维他
SUPER-VITA
氨基酸 维生素 矿物质
药业
请按药品说明书或者在药师指导下购买使用。",1,维生素,花,0
3656.jpg,"田字大牌说 MeadJohnson 美赞臣
全能宝宝聪明养
新客领券满129减30
(限部分商品使用)
Enfinitas 蓝臻
儿童配方奶 4
三岁及以上儿童
Enfa A
铂睿 全跃
幼儿配方奶粉12-36月龄 3",1,奶粉,奶,0
3657.jpg,京东 复合天然酵素配方 5倍溶渍 净白提亮 满20元减10元,1,泡泡,保护,1
3658.jpg,曼秀雷敦男士3倍生命树精华！密集保湿 赋活肌肤 低至42元 立即抢购 满水赋活精华乳 3倍生命树精华×深层滋润  唯品会 品牌特卖 就是超值,1,护肤品,树,0
3659.jpg,"冰糖麒麟西瓜
1元10斤
立即抢购
限时限量
周日23点，限量2件起，随机发货，点击限时秒杀参与",1,西瓜,水,1
3660.jpg,"佰味葫芦
BAIWEIHULU
乳酸菌风味饮品/酸酸甜甜
原味
佰味葫芦®
乳酸菌
风味饮品
安全健康
340ML*3瓶
每一天都是新的开始！
净含量: 340ml
0脂肪 0色素",0,,,0
3661.jpg,HUGGIES 好奇爆款折上9折叠加满减400减40元0.3CM裸感透气活动时间: 10.16-10.17小桃裤裸感芯好奇成長褲超薄云柔唯品会 | 品牌特卖就是超值,1,护肤品,水,1
3662.jpg,"唯品会 X OSM
品牌特卖 欧诗漫
单片仅1.82元
密集补水 水润新一年
活动时间: 2月4日10:00-2月11日10:00
减8元
领完即止
42片",1,面膜,珍珠,1
3663.jpg,"京东美妆
换季理肤 修护先行
爆/款/直/降",1,面膜,水,0
3664.jpg,品牌闪购 忆丽贝萝精选护肤 爆款直降 YILIBALO Odor uperpiran,1,护肤品,水,0
3665.jpg,"苏宁易购 x Pampers.
帮宝适清新帮
轻薄透气 挑战0闷热
清新帮低至 69元/包
活动时间: 4月19日-4月22日


泡泡纸尿裤
小气泡呼吸孔
Pampers.
帮宝适清新帮
轻柔空气感
L 46片


泡泡纸尿裤
小气泡呼吸孔
Pampers.
帮宝适清新帮
轻柔空气感
XL 38片


泡泡拉拉裤
小气泡呼吸孔
Pampers.
帮宝适清新帮
轻柔空气感
XXL 28片

苏宁易购
帮宝适清新帮",1,纸尿裤,叶子,1
3666.jpg,idone 一朵 轻薄学步裤 怎么动都不漏 领无门槛优惠券 单片低至0.97元 品牌钜惠 立即抢购> Yiduo 天生有范 轻薄运动系列 Instinct Style 婴儿学步裤 XXL 50片,0,,,0
3667.jpg,"京东 11.11
京东超市 一至省至真一
京东 11.11 到手价59.9元
飘柔洗发水套装500ml*3
Rejoice 飘柔 瞬护护理系列 秀发 一洗双净 净含量:400ml",1,洗发水,水滴,0
3668.jpg,安儿乐 Anierle 品牌钜惠 低至1.17/片 唯品会 品牌特卖 都是好品牌 天天有3折 0感 超舒适 纤薄 好吸收 小轻芯 Light-delicate 芯薄体感，弱酸芯升级 Ultra thin so comfort. 纸尿裤 M/L/XL,1,纸尿布,毯子,1
3669.jpg,"品牌闪购
— 史努比护肤专场 —
部分 满199立减100
立即抢购
芦荟晒后修护露
水感美白防晒霜
SPF25",1,防晒霜,芦荟,1
3670.jpg,"京东
- 品质牛奶 浪漫甄选 -
蒙牛真果粒牛奶饮品
领券满199享85折
部/分/商/品
真果粒
牛奶饮品
净含量: 250gx24包",1,牛奶,自然风景,1
3671.jpg,"京东
超级品牌日
够超级 购大牌
L'OCCITANE
EN PROVENCE
一次带走17件
樱花礼遇套装 粉嫩少女肌
>即刻预定",1,香水,花,0
3672.jpg,"京东超市
金领冠
中国专有配方
珍稀草饲 天生宝护
睿护焕新上市
抢神券满199减100 GO
京东超市 至省至真 超市
金领冠 幼儿配方奶粉 (12-36月龄,3段)
金领冠 睿护 幼儿配方奶粉(12-36月龄,3段)
金领冠珍护 幼儿配方奶粉 (12-36月龄,3段)
中国专利为指金领冠系列产品获得的中国发明专利，专利号：ZL200810241156.3",1,奶粉,自然风景,1
3673.jpg,"京东超市
至省至真
农夫山泉 17.5°
京东超级宠粉日
满199减100
京东超市 至省至真
*仅限部分商品
17.5° 橙 Sweet & Sour
NFC
100%
G.7N
鲜榨橙汁",1,果汁,水果,1
3674.jpg,"京东超市 至省至真
品类风暴 京东超市
清凉一夏 舒适对味
OLAY
爆款直降
京东超市 至省至真 超市",1,护肤品,海边,0
3675.jpg,"直播
春语
Springtalk
Dysport® 活 该变美
吉势来袭, 春语有约
看直播抢京豆
发布会直播时间: 12月21日 19:00
直播间ID: 健康美丽就现在
吉适® 除皱随心配
变美心动价 6800元",0,,,0
3676.jpg,唯品会 x OSM 品牌特卖 欧诗漫 黄子韬同款 送导入仪 白里透光 新肌美如玉 活动时间: 1月16日 10:00-1月25日 10:00 小白灯 红包 10元,1,面霜,纸窗,0
3677.jpg,蓝韵 特卖节298元抢 家用射频美容仪 唯品会 品牌特卖 就是超值! 送,1,护肤品,花,1
3678.jpg,"半亩花田
精研植物护肤
2罐仅售50元
温和去角质 嫩滑少女肌
仅限3.23 10:00-3.30 10:00
半亩花田
乳木果身体磨砂膏
SHEA BUTTER BODY SCRUB
e 250g Net wt. 8.82oz.
唯品会 品牌特卖 就是超值",1,磨砂膏,乳木果,1
3679.jpg,"京东超市
—至省至真—
GOO.N
大王
浓情团聚
为爱守护
部分2件9折
京东超市 至省至真
仅限部分商品",1,母婴用品,月亮,0
3680.jpg,尤妮佳 moony 量大无忧 轻薄透气 全场低至76元起 唯品会 品牌特卖 都是好品牌 天天有3折,1,纸尿裤,树枝,1
3681.jpg,"半亩花田
精研植物护肤
—仅限5/1 10:00-5/7 10:00—
2瓶到手仅需47元
温和去角质 有效去黑头
半亩花田
A FEW ACRES A FIELD
水杨酸去角质磨砂膏
SIMPLY SIMPLE
150g/5.29oz",1,护肤品,百合花,1
3682.jpg,"苏宁易购
皇家好奶 “纸” 守护你
限量抢满199减100秒杀券
相印
厨房纸巾
Kitchen Towel
New
3层柔韧
Friso PRESTIGE
皇家美素佳儿
幼儿配方奶粉
(12-36月龄, 3段)
净含量: 800克",1,纸巾,云,1
3683.jpg,"京东秒杀 | L'ORÉAL PARIS 巴黎欧莱雅
- 欧莱雅大牌秒杀日 -
欧莱雅全脸眼霜
买赠两件领券减20
京东 秒杀 L'ORÉAL PARIS",1,眼霜,飘带,1
3684.jpg,"CHANDO 自然堂 X 唯品会 品牌特卖
一套肌肤水盈饱满
补水保湿 买1享“7”
活动时间: 3月9日 10:00-3月31日 23:59",1,护肤品,水,1
3685.jpg,"胡老三枣花蜂蜜450g
领券20减20
到手价 ¥ 25.9",1,蜂蜜,橙子,1
3686.jpg,"京东 大牌神日 — 馨师傅 茶叶 —
品质皇菊 一朵一杯
抢! 99减88神券
点击购买 >
馨师傅
金丝皇菊
一盏花一片叶，温馨如玉，随心所欲。
净含量: 30克
质量保证
京东茗茶无忧购",1,菊花茶叶,菊花,1
3687.jpg,"品牌闪购
低至9.9元
奥洛菲美肤专场
闪/购/专/场",1,护肤品,水,0
3688.jpg,"唯品会
品牌特卖
就是超值
专柜直采
紧致白皙 一瓶拥有
人气单品
兰蔻新塑颜紧致焕白霜
50ml
特卖价
￥655
商品价格及库存变动 具体以唯品会APP实际情况为准",1,面霜,花,1
3689.jpg,Daddy Baby 蒂迪宝贝 唯品会 品牌特卖 就是超值 低至0.9元/片 轻盈透氧新升级 轻薄 | 干爽 | 瞬吸 酷动BB纸尿裤 酷动纸尿裤,0,,,1
3690.jpg,唯品会 品牌特卖 就是超值 专柜直采 “玫瑰润养 一抹即化” 兰蔻菁纯臻颜眼霜 20ml 淡纹大师 专柜直采 “玫瑰润养 一抹即化” 兰蔻菁纯臻颜眼霜 20ml 淡纹大师 ¥ 799 ¥ 1080 商品价格及库存变动 具体以唯品会APP实际情况为准,1,护肤品,蝴蝶,1
3691.jpg,康师傅 康师傅®果汁饮品 轻养果茶 温润每一天 温润好气色 芒果小酪 芒果味饮品 品牌代言人: 马思纯 芒果 清香可口 小酪 酸甜美味 500mL 1L,1,饮料,芒果,1
3692.jpg,CHANDO HIMALAYA 唯品会 品牌特卖 面膜优惠来一波 平价补水 日敷不心疼 活动时间: 10/1 10:00 - 10/12 10:00 人在都市 肌肤住在喜马拉雅 CHANDO 自然堂 雪域百合补水面膜 喜马拉雅植物面膜40片,1,护肤品,草,0
3693.jpg,"京东秒杀
由内而外 自带高光
果肉维C 咀嚼美味
京东
秒杀
本品不能替代药物",1,保健品,橙子,1
3694.jpg,卡姿兰 全场19元起 唯品会 品牌特卖 都是好牌子 天天有3折,1,彩妆,花,0
3695.jpg,京东 多快好省 只为品质生活 DARLIE 黑人牙膏 醇醒美白原力 —白·酵素牙膏 5倍溶渍* 点击抢购> *体外实验，与黑人空白对照美白牙膏相比，产品针对牙齿外源性色斑，效果因人而异 满20元减10元 京东超市 黑人白·酵素牙膏,1,牙膏,光,0
3696.jpg,"尤妮佳 moony
尤妮佳大牌特价日
部分满399减160
moony甄选优风系列
活动时间:10.15
尤妮佳 moony 甄选の优风
安心棉 L 46片
男女共用
尤妮佳 moony 甄选の优风
安心绵 XXL 30片
≥15kg
男女共用
5号 透气
unicharm
ユニ・チャーム",0,,,1
3697.jpg,"品牌闪购
SAKOSE
闪购特卖
部分爆款买1送1
sakose®
凡士林特润修护
ADVANCED CARE
颈纹霜
凡士林®防护
淡化颈纹，改善肌肤弹性
净含量:50g",0,护肤品,量杯,0
3698.jpg,"京东秒杀
L'ORÉAL PARIS 巴黎欧莱雅
一欧莱雅大牌秒杀日一
买1送13两件88折
复颜玻尿酸护肤套装
京东
秒杀",0,,,0
3699.jpg,京东秒杀 云南白药 好三七 选豹七 ¥178 3件8.8折 *本品不可替代药物 三七极细粉 260克 京东 秒杀,1,中药,三七,1
3700.jpg,京东超市 一省至真 丝塔芙 浓情团聚 为爱守护 部分2件9折 京东超市 至省至真 仅限部分商品。,1,补品,云,0
3701.jpg,"京东秒杀
Cetaphil 丝塔芙
活动时间: 9月2日6:00-3日6:00
去油小紫弹 深层洁净毛孔
丝塔芙净颜控油泡沫洁面乳236ml
¥129
秒杀价 ¥79
点击进入>
京东 秒杀",1,洁面乳,玻璃,1
3702.jpg,蓝月亮-洁净护衣 乐享一夏-领券满99减50蓝月亮面对污渍困扰，我只想“净净”蓝月亮深层洁净护理洗衣液亮白增艳,1,洗衣液,水,0
3703.jpg,"鹊恩本草
菊花决明子茶
JU HUA JUE MING ZI CHA
代用茶
净含量: 150克
决明子茶
熬/夜/恢/复/茶
立即购买
全国包邮货到付款",1,保健品,中药,0
3704.jpg,"苏宁易购 30th 专注好服务
花王妙而舒婴儿纸尿裤 L54片
轻薄透气
到手价 ¥79",1,纸尿裤,云,0
3705.jpg,京东大牌神日 perrier 领券满199减100水饮神券日活动时间:7月13日部分商品,1,饮料,泳圈,0
3706.jpg,"BOBDOG SINCE 1988
超薄贴身 薄柔干爽
单片低至1.05元
唯品会 品牌特卖 就是超值!
Bobdog 新升级 超柔贴
S M L XL XXL
L 52",1,纸尿裤,棉花,0
3707.jpg,开启专属他的圣诞限定礼盒飞利浦男士剃须套装,1,剃须刀,雪,0
3708.jpg,"大牌风暴
京东超市
京东超市
—— 至省至真 ——
Dettol
滴露
一起做大事
“净”享好时光
抢神券
199减50
滴露钜惠来袭
优惠时间：7月30日
进口
Dettol
滴露
免水洗
有效抑制
99.9%的细菌*
INSTANT
HAND
SANITIZER
免洗抑菌洗手液
refresh
芦荟清爽
净含量：
50ml
进口
Dettol
滴露
免水洗
有效抑菌99.99%*
INSTANT
HAND
SANITIZER
免洗抑菌洗手液
original
经典松木",1,洗手液,植物,1
3709.jpg,Kangaroo mommy 小麦胚芽 焕亮孕肌 快抢价238元 唯品会 品牌特卖 都是好牌子 天天有3折,1,化妆品,小麦,1
3710.jpg,"改善肤质 | 击退暗沉 | 吸走松垮 | 减淡细纹
领券满300减30
潮流小家电 感恩你和我
* 限部分产品可用",1,护肤品,礼品,1
3711.jpg,苏宁易购 suning.com 精品好货 尽在苏宁易购 立即抢购,1,芦荟胶,芦荟,0
3712.jpg,"京东 雀巢 第2件0元 -京春有礼 牛气""食""足- 立即抢购 > *促销限部分商品 NESCAFE 雀巢咖啡 1+2 原味 18克 102克",1,咖啡,咖啡豆,0
3713.jpg,"苏宁易购 X Pampers 帮宝适清新帮
轻薄透气 挑战0闷热
清新帮低至68元/包
活动时间：4月23日—4月25日
Pampers 帮宝适
苏宁易购 帮宝适清新帮",1,卫生巾,礼盒,1
